tweet_id,username,tweet_content,tweet_label
1970448702037995967,silver_almethyst,"@tempodotco Terlalu dipaksakan
Banyak korban keracunan
Tidak direncanakan dg baik
Makanan kebanyakan tdk mengandung gizi yang diperlukan
Mau makan MBG kyk pilih antara ""mending lapar"" atau ""keracunan""",
1970448665933455530,jenut surviving uad,malasz meriviu MBG day 7 karena gosong dimasak Kimidih dan fisidih,
1970448664171876723,Verana Farida,"MBG itu amanah buat kita semua, supaya nggak ada anak yang kekurangan gizi dan pengetahuan https://t.co/2pn7BOBeSX",
1970448660531159348,Fajri Waseso,"Anak-anak belajar lebih baik saat gizi tercukupi, pertahankan MBG buat masa depan https://t.co/yew34LPXqd",
1970448655724487155,Yus,"Program MBG ini bagus, penyebab harus dicari hingga pasti dan jelas, kemudian pihak yg bertanggung jawab menyajikan pengadaan MBG ini diblack list min 5 thn agar yg lain lbh berhati-hati.
Ini Dugaan Penyebab Ratusan Siswa Keracunan MBG di Bandung Barat https://t.co/seslHdFrTf",
1970448641459659146,💁🏻‍♀️,"""Itu petugas mbg adalah bukti 19jt lapangan pekerjaan. Siapa bilang mbg ga ngaruh?"" Oke oke oke, yang kena layoff ga diitung? Gaji guru di bawah umr ga diitung?",
1970448639677112790,anye,@Duren___ STOP MBG @prabowo @KerjaSeskabRI @setkabgoid @bang_dasco @Gerindra lg n lg SISWA KERACUNAN,
1970448638997602797,Alinasuha Pane St,Masih ingat dengan kasus kematian petugas KPPS dipemilu 2019 sampai sekarang penuh ( ? ) sekarang ada mbg yang penuh ( ? ) juga BANYAK KASUS KERACUNAN TAPI DITERUSKAN bagaimana kalau kebetulan itu anak anda atau saya...,
1970448613475332211,martinus pri hendratmoko,"@kompascom MBG harus dievaluasi. Semangatnya jgn hanya asal bagi2 makan gratis. Rancang ulang prog teliti, komplit. Tetapkan target terukur dan prioritasnya. Jgn membabi buta pokoknya bagi2 makan gratis. Diberitakan dana membengkak terus? Krn tdk dirancang dng baik. Jgn ngotot asal2an.",
1970448538216935729,Yuri,https://t.co/NiBmXM8pwC,
1970448447552790965,Khatulistiwa Indonesia,"KERACUNAN MASSAL 16 SISWA SDN 12 BENUA KAYONG

Ketapang, Selasa (23/9/2025)
Sebanyak 16 siswa SDN 12 Benua Kayong mengalami gejala muntah dan sesak napas usai menyantap menu Makanan Bergizi Gratis (MBG).

Pukul 09.30 WIB: Makanan dibagikan berupa nugget ikan hiu, sayur kol dan https://t.co/2H1ztTQflp",
1970448439373898136,✧･ﾟ: DAN :･ﾟ✧,@ibebrumbrapuk mending dibeliin nasi padang aja udh MBG tuh,
1970448432704954523,arrijal,"@msaid_didu MBG, nilai positifnya hanya 11, kerusakannya bernilai 89",
1970448429865410613,Tunggul Goeltom,MBG (Mencret Bersama Gratis),
1970448402384371832,Rahayu Kusumawati,"Berhenti MBG bukan solusinya, tapi tantangan buat kita semua lebih peduli https://t.co/0iJDACQuGN",
1970448371401072672,アリンビ,Ni ga ada yang mau demo mbg apaya,
1970448357954068486,Syaff,Kasian banget liat adek adek yang keracunan MBG 😭,
1970448316602470878,🍉,adek adek yang makan MBG kenapa bisa sampe keracunan ya? (bertanya dengan lembut),
1970353789225017856,Beby Rumbrapuk,"Ini menu MBG di sekolah saya, SMPN 3 Jayapura. Waktu itu saya dengar WaMen Pendidikan yang super pintar lulusan China itu bilang “MBG bisa membuat anak pintar Matematika &amp; Bhs Inggris.”

Tolong di tag ke ibu WaMen dunk. 

Btw, menurut kalian ini makanan bergizi? https://t.co/A2cX3blTja",
1970437906130198834,Panda Mikucan,"Harusnya MBG di stop dulu
Sdh byk yg keracunan, apakah harus nunggu ada yg meninggal baru bertindak?
Evaluasi semua prosedur
Ditiap dapur katanya ada ahli gizi kenapa msh byk yg keracunan, knp byk yg tdk sesuai standart?
Siapa yg bertanggung jawab apabila ada yg keracunan? https://t.co/0Tr4S2GJYb",
1970350696211062970,Maudy Asmara,Puluhan siswa diduga keracunan usai konsumsi MBG 😢😢😢 https://t.co/LpE5LgawIm,
1970445258166280196,Bareng Warga - #BebaskanKawanKami,Update total keracunan MBG Bandung Barat menjadi 365 siswa. https://t.co/Ors2TtNhut,
1969584964867133614,Fousca ⌫⧨,"Heavy to say, I'm secretly ""waiting"" for the inevitable MBG tragic event so viral that it'll ignite mass demonstrations that'll finally force the government to fucking stop or totally rethink it.
Ini program korupsi dan penindasan sejak awal.
I think it's hard to stop otherwise. https://t.co/XvOQMjBOTA",
1968999665862340668,Nana 🍒 ☽̶☾,"MBG tuh minimal gini.
All made by me kecuali nasinya 🙏🏻 https://t.co/x3HRL9u79U",
1970274038179365148,King Purwa,"PANTESAN MBG AMBURADUL!!!
Kalangan profesionalnya mana? Cuma 1 orang dari kalangan Profesional (Tigor Pangaribuan). Yang lainnya ; Kepala BGN seorang akademisi, Naniek S Deyang dari media, Nyoto Suwigyono dari birokrasi dan yang lain mayoritas dari TNI POLRI🙄 https://t.co/bEUwcrzNhK",
1969734968206311532,GenBeta,makin hari kualitas #mbg semakin yahuddd. ini karena kolabs pemerintah dalam menjaga kualitas MBG #gasssnow https://t.co/b4GY3i48ub,
1968584571617779831,Tanyarl 💚,Protein mbg 💚 https://t.co/tNmlSHeVxd,
1970368021312217518,Mikael Dewabrata 📊,"Angka dan grafik kasus keracunan MBG. Visualisasi dan olahan data dari BBC Indonesia.

Data bisa berubah kalau tidak dihentikan segera karena kelihatannya ga membaik. https://t.co/8X50PFu9Ev",
1968880587185307890,bu an,"Menu hari ini, katanya chicken burger. 
Saya jelasin ya, roti + nugget ayam + tomat selada + saos sachet. 
Tambah susu dan melon. 
Pic selanjutnya anak saya makan dengan lahap..

#MBG https://t.co/C5r1Px9rGx",
1967793799507390572,MBG🆁🅵🅹,"Another resibo na hindi talaga girls’ girl si talpak kween at ang nakakatawa nyan proud pa mga fans nya. Look at Nadine, dahil tapos ng gamitin, threat na uli. Lemme insert this vid! #iykyk https://t.co/A1yi5vKnie",
1970397679885885785,Denny Siregar,"Apakah harus menunggu ada siswa meninggal karena keracunan MBG, baru program itu berhenti pak @prabowo ?",
1970361451018887609,Andrew Darwis,Keracunan bensin MBG wkwkwk... https://t.co/3DOAeI5v1Y,
1967615686722662489,WORK,"Work! CW // Gaji

Ada yang udh kerja di MBG bagian accounting atau ahli gizi? Apa benar gaji nya dirapel 3 bulan? Trus apa ada yg udah gajian skrg? 
Mohon pencerahannya lagi galau ambil kerja MBG atau ngga😭😭 https://t.co/y458YeEKEf",
1970408566730432985,Arif Wicaksono,"Kasus Keracunan MBG mencapai 5.626 Kasus, sudah selayaknya dievaluasi pelaksanaannya dan pertimbangkan ganti program lain https://t.co/ERosOz6ilq",
1970391300894793836,Radio Elshinta,"Diduga Siswa Keracunan MBG di Bandung Barat

Kabid Humas Polda Jabar, Kombes Pol. Hendra Rocmawan, menyampaikan hingga kini Dinas Kesehatan Kabupaten Bandung Barat dan Sidokkes Polres Cimahi masih melakukan perawatan terhadap 235 siswa-siswi yang diduga mengalami keracunan akibat https://t.co/9IruU25DoU",
1970450019179462795,Dumdum,Nih orang harusnya paling bertanggungjawab soal MBG ! https://t.co/92oImHOnou,
1968280920303210917,Darryl Wezy 🇵🇸,"Lucu kali ya kalo para chef, penggiat kuliner, &amp; orang2 yg hobi masak tiba2 bikin kreasi menu konten satir ke pemerintah soal MBG.

Inget ya guys, mulai Januari 2026 anggaran MBG itu 1.2 triliun per hari buat 82.9 juta anak di seluruh Indonesia.

Udah kualitasnya kyk gini pula... https://t.co/i0bwXPmdvi",
1970368302171275723,G҉O҉ 🌞M҉I҉L҉,"Posting MBG harus seimbang, jadi kalau ada yg keracunan jangan diposting ya https://t.co/8eRwoozHcP",
1968940685152641133,Negri Seterah,"Data Menkeu Purbaya .
Anggaran 71T. Buat MBG 13T .
Buat administrasi biokrasi 58T .

Jadi MBG itu bikan buat Siswa tapi buat  gedien perut para  Pejabat .

Masih mau dilanjut MBG nya nih pak @prabowo ? https://t.co/mnc9nJ6jJe",
1968114862745325875,Info Jateng,"BREBES

Surat Perjanjian MBG di Brebes: Jika Anak Keracunan, Ortu Tak Boleh Menuntut.

Gimana terusan kalau gini? https://t.co/Nu0Ob86AXW",
1970115906098569310,| A K |,"""Proyek"" MBG itu, adalah ""proyek"" IKN dalam wajah lain.

Proyek ambisius, boros anggaran, kajian rapuh, dari tempurung nalar yg tak utuh. 

Kebijakan yg dilahirkan, bukan dari rahim ilmu pengetahuan, tapi dari ""dubur kegelisahan"" kekuasaan, yg takut kehilangan tepuk tangan. https://t.co/695FepLVGF",
1970406519956217939,Andrew Darwis,"Hasil uji coba lab di China, Food tray MBG terbukti berlapis minyak babi https://t.co/X107dUEZIg",
1970408225414750255,Chusnul ch💞timah,Ketua DPR Puan Maharani: Evaluasi total MBG. https://t.co/WC5mSnpldw,
1969710582480667092,Xerathvox 🏴‍☠️,"Setuju kan kalo gurunya suruh nyobain makan MBG duluan daripada ke muridnya? 
#MBG https://t.co/tvPB4sl2bq",
1968163849019986152,Bismahakim,"Info dari pemotongan, kenaikan harga ayam dipicu oleh lonjakan demand kebutuhan MBG, ditambah lagi demand ini membutuhkan ayam yg sizenya lebih kecil, membuat usia potong ayam jadi diperpendek. Trims @prabowo",
1969449205094924758,Miftah Rizaq,"MBG 1,2 triliun PERHARI kalau dialihin buat hal lain, bisa dapet apa sih?

- Ratusan kilometer jalan baru beraspal bagus.
- lebih dari 100 sekolah dengan fasilitas memadai.
- Beasiswa lebih dari 3000 anak dari SD sampai Sarjana
- 400.000 asuransi kesehatan swasta.

BUDGET 1 HARI!",
1970157266910499179,detikJabarofficial,"Lebih dari 75 pelajar jenjang SD hingga SMA di Kecamatan Cipongkor, Bandung Barat, diduga keracunan usai menyantap menu MBG. 

Kebanyakan anak yang dirujuk ke RSUD Cililin mengalami gejala muntah-muntah, hingga sesak napas.

Simak selengkapnya dalam video ini! https://t.co/xh9j4og8H5",
1969355270867599770,Beby Sweet,"Mana orang2 yang dulu bilang MBG untuk mencerdaskan anak2 bangsa? 
Anak2 pintar matematika dan bhs Inggris...?

Kok sekarang pada diam semua....🤔 https://t.co/0R0JPkTJkN",
1970534195727605896,bicca 🍉,last night i admitted a patient whose mother claimed that the symptoms her son experienced (mostly gi) were caused by mbg,
1970534041058422911,salam4jari,Ternyata begini hitungan kontrak vendor MBG. Kok bau amis korupsi ya? https://t.co/0W7Smm3eju,
1970533996246507936,Cinthya Utami,"@pagisendja MBG bukan sekadar program, tapi simbol komitmen kita pada masa depan Indonesia yang lebih baik",
1970533871986065512,danny𓆝 𓆟 𓆞 in my mmp era!,"MARAH BESAR. niat mbg emang baik, tp buat apa niat baik tanpa eksekusi yg baik? dan kenapa pemangku kebijakan BGN diisi oleh orang2 di luar bidang gizi dan kesehatan?? kemana prinsip meritrokrasi yg harusnya jd landasan utama??? jujur resah bgt liat berita setiap hari.",
1970533790734008406,vanschips,"@StatsRawon Kl dari sisi penyerangan... trio MBG pasti lbh mobile drpd trio MBP, menghadapi duo CB dewa yg secara postur sama dgn perovic dan pergerakannya kurang lincah... menurutku akan lbh cocok trio MBG.
Perovic bisa diturunkan mungkin di babak ke 2 kl butuh striker model target man.",
1970533741081829483,나~,Pendukung prabowo tuh kalo menentang MBG pasti bawa2 anak abah heran 😂,
1970533688862744960,Shinta Effendi,"@prabowo @OmbudsmanRI137 @DPR_RI @BPOM_RI @komnas_anak @DPDRI @bpkri @KemenkesRI @BPKN_RI @riekediahp @cakimiNOW @KPAI_official @IDNTimes @KPK_RI @Abe_Mukti @Kemdikdasmen @KejaksaanRI @kpp_pa @Kemenag_RI @humas_dprdjabar #MBG 23/9/2025 20 orang termasuk 1 guru keracunan (muntah &amp; sesak nafas) di SDN 12 benua kayong, ketapang, Kalimantan Barat.
Menu nugget ikan hiu (bau menyengat) &amp; sayuran (berlendir)
https://t.co/IH2v1L0EzH",
1970533568989503507,curhatneng,"Emang dasar mereka tuh bodoamat sama keluhan rakyat. Bodoamat mereka masalah mbg, masalah demo agustus kemarin, nasalah tuntutan rakyat, dll. Emang BODOAMAT aja mereka tuh",
1970533536890528203,🎈,"Sampe bawa chef sendiri ya nek... takut ga cocok ga biasa sama makanan di hotel Aman New York🤣 Kayak kemaren yaaa ada berita murid keracunan MBG kata menteri koor pangan kita bapak Zulhas, ""hanya belum terbiasa saja."" 🤣🤣🤣🤣",
1970533382762430639,Marsekal Suhartono,"Justru yg dipilih ahli gizi paling bodoh biar nggak paham akg harian. Kalau itu disebut MBG, maka harusnya nilai gizinya mencukupi setidaknya 1/2 dari total kebutuhan gizi harian

Orang bodoh sangat disukai rezim badut",
1970533310280671467,Deni kampret,"@ARSIPAJA Indonesia belum siap MBG, harusnya di setiap sekolah ada kitchennya, kayak di Kapalnya PT. pelni, tiap kapalnya ada kitchennya, coba belajar dari PT. Pelni, yg udah pernah naik kapalnya pasti udah pernah makan masakan pakai food tray stainless dari kitchen PT. Pelni",
1970533197546168331,ᴍʀ. ɪᴜs,"Secara logika, kepala ini orang udah boleh digedorin ke tembok rangginang, sih. Minimal cekokin dia pake MBG lah, biar dia juga ngerasain pengalaman keracunan. https://t.co/VpfwJP21TM",
1970532879840227669,Grok,"@JohnAlbertJA @msaid_didu @prabowo Efek pengganda ekonomi maksudnya, pengeluaran awal di MBG memicu aktivitas lanjutan seperti produksi lokal, lapangan kerja, &amp; konsumsi, sehingga dampak total lebih besar dari anggaran saja. Studi INDEF (2024) pakai model CGE &amp; input-output, estimasi multiplier 1.9 (tiap Rp1 jadi",
1970532710293835853,Dr. H. Zakar Naik 🐸,"@kenekadit_ @IsuSoksial Yang dibahas kan korban khi, bukan apple. 
Sama² ada korban. Bahkan kecelakaan kendaraan bermotor korban meninggal sampe ribuan dlm setahun. Korban MBG belum ada yg meninggal. Jadi memang belum apple to apple.

Jadi mana yg lebih penting? Korban atau apple?",
1970532567825944678,Akhil ♠️,"@jechx556 $MBG is bridging TradFi and Web3 like a pro 🚀 Luxury assets, high APY, and real liquidity https://t.co/GH1lQJe7VI is leveling the playing field! 🔥💎",
1970532519201411539,Andrew Nasution,"@tempodotco FIX MBG ini proyekk cuann, jadi sikut sikutangua aja yang berkebun modal sendiri di sikut sikutin biar bangkruttt teruss kebun dijuall, ahhh sudahlahh kerakusaannn ada di mana manaaa... https://t.co/XERDl8kwjm",
1970532405565104492,nael,orang jayapura ga hancurin aja dapur mbg nya ?? sy gatel banget yg bgini dibiarin,
1970532401651818808,Anonymous,@bachrum_achmadi @prabowo Lebih baik diserukan jangan siswa mau makan MBG lagi.,
1970532381041009151,Om Bas71,"@liputan6dotcom Apa sebelum MBG dibagikan ke siswa tidak ada petugas /guru yang mencoba atau mengecek makanannya basi atau gak, layak atau gak untuk dimakan",
1970532325680390553,Audy🎸,Bsk kita review lgi mbg nya,
1970534583335821573,OG 📌,@Venky_BO Addi pawan kalyan cinema ra 🔥⚰️ https://t.co/01aPc6Sig4,
1970534571067224434,CoinMarketCal Bot,"🆕 New MBG By Multibank Group $MBG event! 
 
23 Sep 2025 
MultiBank Bitbond Deal  
 
Source: https://t.co/uTpdbah30n https://t.co/oSVZBmrs4X",
1970534862110306437,mie sedaap indomie,"@ARSIPAJA pemikiran kolot gini amat ya, kasus keracunan mbg juga blom kelar urusannye lahh ini malah keluar statemen jamin keamanan zionis bajingan,😭",
1970534766371086532,tere,@qrivasi mbg(makan beracun gratis),
1970536015543800185,Siti Rahma,"@IndonesiaJadi Kerennya Presiden Prabowo bareng BGN Wilayah III dan Pemda, aksi nyatanya bikin masalah MBG jadi perhatian utama",
1970535781140963343,gilang,"tiap generasi sekolah punya kebanggaan masing2:

“I survive kiamat 2012”
“I survive pandemi corona”
“I survive mbg beracun”",
1970535739684462811,lovbg⁵⁷,@NenkMonica Seharusnya kementrian kesehatan berbicara bagaimana mengatasi dan mencegah keracunan dr mbg dengan memberikan solusi sesuai kapasitasnya,
1970535619589026076,FRL,"HARUS DIHENTIKAN! GADA URGENSINYA!  

“tiap hari ada kerjaan baru buang makanan ke tempat sampah setelah (ade aku pulang sekolah)”  
-nenek aku-

Ade aku makanan MBG nya gadimakan karena gasuka, anak kecil makanan yang dibuat dirumah aja kadang sulit nerima anak kecil itu pemilih",
1970535453708410899,🐊,MBG (Makan Beracun Gratis),
1970535406786760713,Jenganten,@adibhazlami Dia belum tau gaji perhari volunteer MBG yg kerjanya darderdor banget🥲,
1970535370132726214,@sigromilir.01,"@Syarman59 MBG dianggap terbaik meski ada yang tak bergizi lagi, bahkan ribuan siswa jadi korban keracunan.
Pokok pikiran MBG, jadi terganggu mengolah anggaran?",
1970535342269935740,GERAKAN RAKYAT BEBAS PAJAK,"Silakan @kompascom  @KompasTV lakukan Survey ke Orang tua, guru dan anak anak. perlukah MBG diteruskan? Saya yakin 70% minta dihentikan atau Ganti berupa uang Tunai.",
1970535246815994079,WA,"@Evanescent_03 Ya kan itu bagian dari masa depan. Konsumsi MBG belum tentu sehat, masa depan bisa jadi suram. 😌",
1970535172744585452,Toremani,"9/24
スターターセットMEGA メガゲンガーex（MBG）
3,500円買取チュウ✨ https://t.co/qqHJthgBe8",
1970535058613452966,Meneer Mandor,"@kenhans03 @KemensetnegRI 👽🥸
Kenapa MBG yg bth proses panjang, beresiko, berkasus tapi dipaksakan trs berjalan.?
""Sekolah Gratis"" mulai PAUD hingga SLTA lbh elegan. Garansi 100% Tnp ulat| tnp keracunan| tnp basi, dll. 
Dikorupsipun sekolah tetap gratis..! 
● nunggu korban mati.?!!",
1970534909208051998,IrHMFaqihAbdurahman,"MBG lebih baik di tiadakan diganti dengan pemberian langsung secara tunai kepada orang tua murid lebih baik dan juga  menghindari korupsi.
Kpd Bpk Presiden Prabowo @prabowo ,sudah banyak keracunan terjadi dimana2 bahkan hampir di setiap Daerah.
&gt;&gt;&gt;&gt;&gt;DARURAT MBG&lt;&lt;&lt;&lt;&lt;",
1970537392441565213,🐑⊰⁠⊹ฺ,gue kaget sendiri SMA gue ternyata nerima mbg..... kayak... iya sihh tp ttp aja feel kagetnya dpt...,
1970537187025526905,Perisai Rakyat,"@Hilmi28 Makan bukanlah prioritas Kualitas pendidikan dan sarana yg memadai jauh lebih penting Apalah arti perut kenyang tapi buku tak punya, kelas kurang cahaya, guru tak kompeten, kurikulum jelek, dll Ingat anggaran MBG eebagiannya diperoleh dr pemotongan anggaran pendidikan https://t.co/8Ldi40Jr33",
1970537137117503499,matahari,"@cdontact Salah satu tujuan MBG adl membuka lapangan kerja (bagi staf MBG)
Knp berpikiran diganti uang?
Apakah mmg berjiwa pengemis?
Ntar nagih lagi ""19jt lapangan kerjanya mana?""
Aneh sekali, komplain ttg program pemerintah tp tdk memahami scr utuh",
1970536809936654562,OBHIE 💫,"@Metro_TV dana segitu pasti sangat bermanfaat untuk bangun sekolah SD/MI, SMP/MTS NEGRI di setiap kelurahan....
coba pak @prabowo tanya ke bawahnnya apakah setiap kelurahan sudah ada SDN, SMPN, dan SMAN 
kalau blm ada itu lebih bermanfaat dari pada kasih makan ke siswanya
#MBG",
1970536740743193068,RELAUnhas,"@RadioElshinta Kenapa kasus ini terus berulang tanpa ada press release dari BGN ttg sanksi ataupun hukuman pada penyelenggara SPPG/dapur MBG? Atau dari Polda/Dinkes setempat ttg hasil uji lab dari sampel makanan yg disita? Sejak 4 Januari 2025 hingga hari ini, lebih 5jt siswa yg terdampak",
